# File Name: /Users/chiara/Dropbox/eutops/data/raw_data/methylight/Barcelona_selfsamples/2021-08-17_BARCA_plate 1_A1-G6.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-17 11:56:33 AM CEST
# Run End Date/Time: 2021-08-17 01:06:09 PM CEST
# Run Duration: 69 minutes 36 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-19 03:32:54 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-11-16 03:42:15 PM CET
"Well","Well Position","Cycle Number","VIC","FAM","ROX","CY5"
"7","A7","8","9471.745",,"117166.38","60041.79"
"7","A7","9","9682.074",,"117004.055","60395.938"
"7","A7","10","9713.958",,"116923.305","60428.023"
"7","A7","11","9723.637",,"117003.9","60371.773"
"7","A7","12","9710.153",,"116772.11","60315.09"
"7","A7","13","9886.851",,"116584.58","60246.23"
"7","A7","14","9787.116",,"116383.06","60383.785"
"7","A7","15","9475.036",,"116330.016","60594.977"
"7","A7","16","9389.266",,"116497.05","60830.46"
"7","A7","17","9530.097",,"116365.055","60988.805"
"7","A7","18","9517.741",,"116250.9","60932.453"
"7","A7","19","9544.312",,"116142.44","60982.11"
"7","A7","20","9493.679",,"115811.52","60968.98"
"7","A7","21","9537.4795",,"115636.02","61146.04"
"7","A7","22","9988.033",,"115680.63","61246.348"
"7","A7","23","10010.21",,"115934.84","61434.934"
"7","A7","24","9949.368",,"115815.58","61517.812"
"7","A7","25","10127.087",,"115767.914","61714.543"
"7","A7","26","10354.1455",,"115827.81","61834.652"
"7","A7","27","10830.883",,"115654.82","62220.44"
"7","A7","28","11226.904",,"115641.34","62803.605"
"7","A7","29","12482.339",,"115807.94","64196.176"
"7","A7","30","13904.863",,"115875.62","66738.19"
"7","A7","31","16863.883",,"115878.07","71058.984"
"7","A7","32","21108.162",,"116034.65","76647.93"
"7","A7","33","25827.69",,"116259.06","81809.445"
"7","A7","34","31032.299",,"116618.61","85904.91"
"7","A7","35","35982.027",,"116922.19","89205.125"
"7","A7","36","40640.785",,"117163.01","92397.08"
"7","A7","37","44973.625",,"117468.195","95023.91"
"7","A7","38","48688.453",,"117520.734","97257.21"
"7","A7","39","52112.688",,"117716.63","99472.81"
"7","A7","40","55184.18",,"117810.55","101920.65"
"7","A7","41","58058.05",,"117740.914","104129.19"
"7","A7","42","60746.11",,"117864.87","106235.445"
"7","A7","43","62928.867",,"117981.5","108595.06"
"7","A7","44","64828.465",,"118015.75","110755.67"
"7","A7","45","66582.28",,"117957.445","112524.945"
"8","A8","1","9369.7295",,"129262.27","63142.695"
"8","A8","2","9393.808",,"129413.19","63255.652"
"8","A8","3","9706.588",,"129707.68","63668.336"
"8","A8","4","9937.321",,"129838.29","63937.113"
"8","A8","5","9925.714",,"129970.16","63903.76"
"8","A8","6","9952.805",,"130021.73","63870.996"
"8","A8","7","9986.304",,"129887.51","63937.855"
"8","A8","8","9997.725",,"129718.86","64182.97"
"8","A8","9","10229.678",,"129600.58","64340.992"
"8","A8","10","10263.775",,"129425.52","64440.4"
"8","A8","11","10460.154",,"129167.91","64508.168"
"8","A8","12","10602.956",,"128881.12","64570.24"
"8","A8","13","10571.401",,"128737.29","64666.574"
"8","A8","14","10469.567",,"128673.984","64645.59"
"8","A8","15","10416.936",,"128435.96","64841.688"
"8","A8","16","10490.759",,"128325.74","64843.14"
"8","A8","17","10413.335",,"128340.43","64759.14"
"8","A8","18","10348.739",,"128155.5","64841.434"
"8","A8","19","10438.651",,"128056.67","64790.29"
"8","A8","20","10516.516",,"128001.61","64913.637"
"8","A8","21","10612.539",,"127689.45","65105.793"
"8","A8","22","10640.92",,"127636.04","65172.82"
"8","A8","23","10968.361",,"127764.805","65267.562"
"8","A8","24","10915.15",,"127569.92","65237.434"
"8","A8","25","10706.69",,"127542.29","65471.812"
"8","A8","26","10692.512",,"127676.2","65592.27"
"8","A8","27","11133.894",,"127682.016","65656.234"
"8","A8","28","11263.789",,"127671.97","65566.36"
"8","A8","29","11646.178",,"127682.21","65534.26"
"8","A8","30","12215.436",,"127683.66","66012.555"
"8","A8","31","13055.693",,"127688.664","66229.96"
"8","A8","32","14802.947",,"127769.53","66218.234"
"8","A8","33","17007.668",,"127840.33","66602.14"
"8","A8","34","19402.19",,"127832.08","66672.26"
"8","A8","35","22128.43",,"127880.07","66518.09"
"8","A8","36","24687.396",,"127868.92","66536.69"
"8","A8","37","27457.0",,"127925.65","66718.89"
"8","A8","38","29822.121",,"127924.45","66696.414"
"8","A8","39","32118.021",,"128020.49","66636.01"
"8","A8","40","34031.523",,"128000.2","67010.76"
"8","A8","41","35740.95",,"128024.08","67086.945"
"8","A8","42","37672.707",,"128061.59","67143.51"
"8","A8","43","39020.973",,"128060.234","67145.086"
"8","A8","44","40522.93",,"128099.07","67464.805"
"8","A8","45","41846.35",,"128196.53","67583.984"
"9","A9","1","9083.992",,"129907.21","64372.465"
"9","A9","2","9112.173",,"129940.4","64471.266"
"9","A9","3","9418.563",,"130481.62","64897.69"
"9","A9","4","9462.107",,"131544.58","65496.99"
"9","A9","5","9464.762",,"133311.4","66236.3"
"9","A9","6","9707.169",,"135830.73","67224.12"
"9","A9","7","9819.706",,"136538.83","67546.62"
"9","A9","8","9809.906",,"136413.95","67553.15"
"9","A9","9","9961.81",,"136556.22","68028.1"
"9","A9","10","9982.099",,"136782.5","68255.164"
"9","A9","11","10007.414",,"136821.34","68331.34"
"9","A9","12","10000.994",,"136624.02","68546.445"
"9","A9","13","10070.061",,"136408.7","68566.12"
"9","A9","14","10033.31",,"136454.34","68695.21"
"9","A9","15","10078.719",,"136230.6","68924.55"
"9","A9","16","10040.411",,"135998.33","68814.52"
"9","A9","17","10093.717",,"135985.94","68774.41"
"9","A9","18","10063.756",,"135964.1","68756.42"
"9","A9","19","10192.599",,"135983.16","69089.61"
"9","A9","20","10307.657",,"135558.4","69355.98"
"9","A9","21","10339.923",,"135294.1","69447.97"
"9","A9","22","10686.298",,"135353.2","69382.19"
"9","A9","23","10672.675",,"135232.38","69724.29"
"9","A9","24","10605.237",,"135063.88","69777.46"
"9","A9","25","10525.176",,"135201.66","69759.47"
"9","A9","26","10666.694",,"135146.02","69651.3"
"9","A9","27","11014.184",,"134945.2","69562.17"
"9","A9","28","11445.863",,"134923.4","69451.89"
"9","A9","29","12063.78",,"135026.47","69828.516"
"9","A9","30","12871.477",,"135301.97","70239.36"
"9","A9","31","14427.078",,"135442.27","70242.95"
"9","A9","32","17140.096",,"135306.34","70144.69"
"9","A9","33","20555.31",,"135429.92","70495.305"
"9","A9","34","24288.53",,"135662.6","70429.0"
"9","A9","35","27704.406",,"135637.8","70542.69"
"9","A9","36","31094.445",,"135845.95","70766.97"
"9","A9","37","34141.027",,"135967.31","70975.58"
"9","A9","38","36901.887",,"135910.25","71146.125"
"9","A9","39","39994.355",,"135951.55","71274.664"
"9","A9","40","42255.785",,"135911.83","71493.664"
"9","A9","41","44153.457",,"136069.39","71428.445"
"9","A9","42","45939.24",,"136139.2","71362.32"
"9","A9","43","47600.94",,"136197.77","71184.73"
"9","A9","44","49654.938",,"136287.86","71331.41"
"9","A9","45","51178.902",,"136105.7","71551.76"
"10","A10","1","11315.252",,"134135.4","64164.83"
"10","A10","2","11348.018",,"134090.83","64134.453"
"10","A10","3","11360.653",,"133714.39","63876.66"
"10","A10","4","11376.823",,"133772.27","63896.535"
"10","A10","5","11463.637",,"134666.3","64238.605"
"10","A10","6","11885.108",,"135135.7","64360.04"
"10","A10","7","11982.409",,"135060.39","64568.707"
"10","A10","8","11936.238",,"134856.67","64738.402"
"10","A10","9","11942.039",,"134687.97","64956.742"
"10","A10","10","11960.129",,"134556.9","65308.098"
"10","A10","11","12096.826",,"134458.64","65223.203"
"10","A10","12","12214.254",,"134316.11","65104.44"
"10","A10","13","12261.076",,"134077.92","65112.758"
"10","A10","14","12375.152",,"133554.9","65114.97"
"10","A10","15","12242.262",,"133492.6","65395.383"
"10","A10","16","12197.906",,"133842.9","65370.195"
"10","A10","17","12443.008",,"133634.31","65363.195"
"10","A10","18","12410.878",,"133508.02","65452.42"
"10","A10","19","12353.689",,"133436.5","65456.543"
"10","A10","20","12415.619",,"133112.45","65648.15"
"10","A10","21","12434.771",,"133082.3","65969.18"
"10","A10","22","12377.859",,"133295.0","66104.164"
"10","A10","23","12433.83",,"133318.81","66270.875"
"10","A10","24","12476.451",,"133416.69","66643.016"
"10","A10","25","12877.294",,"134042.33","66872.42"
"10","A10","26","12951.953",,"134365.47","67017.1"
"10","A10","27","12921.847",,"134243.47","67202.57"
"10","A10","28","13015.351",,"134145.14","67716.44"
"10","A10","29","13406.846",,"134211.88","68098.016"
"10","A10","30","13433.884",,"134224.1","68253.26"
"10","A10","31","13654.415",,"134475.66","69132.805"
"10","A10","32","14142.891",,"134431.27","70677.8"
"10","A10","33","14979.426",,"134325.22","72242.47"
