# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-13_BARCA_plate 3_4_H1-12(1).eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-13 11:22:39 AM CEST
# Run End Date/Time: 2021-08-13 12:32:10 PM CEST
# Run Duration: 69 minutes 31 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-15 11:09:36 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:35:35 PM CEST
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"49","C1","16000491011039","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.0401143231388552","true","3","44","","","","","","","","","","","false"
"49","C1","16000491011039","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"50","C2","16000491011066","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.0401143231388552","true","3","44","","","","","","","","","","","false"
"50","C2","16000491011066","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"51","C3","16000491010452","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","29.83598797654384","30.022554761699688","0.9667624443890982","0.26384527785579226","","","true","0.0401143231388552","true","3","27","","","","","","","","","","","false"
"51","C3","16000491010452","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","30.272911030514635","30.686468286842747","0.9489028733260705","0.5848582807170672","","","true","0.03999999910593033","true","3","27","","","","","","","","","","","false"
"52","C4","16000491010531","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.0401143231388552","true","3","44","","","","","","","","","","","false"
"52","C4","16000491010531","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","29.785173490035753","29.69589017040593","0.9525816520341418","0.1262656815140264","","","true","0.03999999910593033","true","3","27","","","","","","","","","","","false"
"55","C7","16000491011039","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"55","C7","16000491011039","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","false","0.04","true","3","44","","","","","","","","","","","false"
"56","C8","16000491011066","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","35.810554132091404","35.52608117112263","0.8959818150458622","0.4023055195298535","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
"56","C8","16000491011066","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","false","0.04","true","3","44","","","","","","","","","","","false"
"57","C9","16000491010452","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","31.70611559865887","31.8864468374609","0.9786645711718528","0.25502688363390025","","","true","0.03999999910593033","true","3","28","","","","","","","","","","","false"
"57","C9","16000491010452","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","30.979285384808833","30.900829678098617","0.9708784711317812","0.11095312447591524","","","false","0.04","true","3","28","","","","","","","","","","","false"
"58","C10","16000491010531","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","31.907211987981444","31.935119781324204","0.940500677065367","0.03946757983932032","","","true","0.03999999910593033","true","3","29","","","","","","","","","","","false"
