# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-13_BARCA_plate 3_4_H1-12(1).eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-13 11:22:39 AM CEST
# Run End Date/Time: 2021-08-13 12:32:10 PM CEST
# Run Duration: 69 minutes 31 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-15 11:09:36 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:35:35 PM CEST
"Well","Well Position","Cycle Number","VIC","FAM","ROX","CY5"
"13","A13","4","14385.189",,"129864.25","9300.593"
"13","A13","5","14270.054",,"128752.16","9304.632"
"13","A13","6","14084.193",,"127444.39","9090.178"
"13","A13","7","13970.209",,"125808.23","8752.165"
"13","A13","8","13863.559",,"124998.0","8627.449"
"13","A13","9","13830.192",,"124744.28","8533.543"
"13","A13","10","13949.73",,"124567.984","8582.506"
"13","A13","11","13938.943",,"124413.54","8863.644"
"13","A13","12","13625.62",,"124254.9","8878.842"
"13","A13","13","13568.635",,"124050.5","8829.218"
"13","A13","14","13752.397",,"123970.83","8816.781"
"13","A13","15","14047.486",,"124110.09","8943.548"
"13","A13","16","14071.527",,"124130.02","8969.873"
"13","A13","17","14095.01",,"124043.86","9126.502"
"13","A13","18","13946.298",,"123948.96","9139.003"
"13","A13","19","13614.27",,"123675.67","9110.088"
"13","A13","20","13568.364",,"123571.04","9229.034"
"13","A13","21","13781.114",,"123684.625","9219.704"
"13","A13","22","14115.428",,"123876.92","9333.29"
"13","A13","23","14114.235",,"123719.66","9496.981"
"13","A13","24","14023.919",,"123575.016","9470.418"
"13","A13","25","14040.811",,"123413.805","9493.401"
"13","A13","26","14311.022",,"123344.03","9503.274"
"13","A13","27","14122.656",,"123390.44","9492.856"
"13","A13","28","14002.025",,"123435.14","9655.3955"
"13","A13","29","14035.641",,"123209.86","9710.012"
"13","A13","30","14202.9",,"123122.91","9638.854"
"13","A13","31","14273.413",,"123121.93","9748.106"
"13","A13","32","14615.534",,"123210.42","10186.326"
"13","A13","33","14949.631",,"123290.516","10547.771"
"13","A13","34","15839.325",,"123277.04","11195.042"
"13","A13","35","17108.635",,"123223.375","12626.821"
"13","A13","36","18834.436",,"123191.9","14549.77"
"13","A13","37","21111.564",,"123191.86","17043.193"
"13","A13","38","24012.025",,"123078.945","20497.422"
"13","A13","39","26781.74",,"123128.69","23950.9"
"13","A13","40","29499.174",,"123505.65","27039.781"
"13","A13","41","31797.56",,"123749.41","29655.174"
"13","A13","42","33491.96",,"123712.77","32001.879"
"13","A13","43","34931.074",,"123676.75","33825.9"
"13","A13","44","36128.254",,"123789.086","35219.38"
"13","A13","45","37375.426",,"123849.45","36312.504"
"14","A14","1","17868.797",,"137125.94","11384.15"
"14","A14","2","17834.053",,"136547.36","11353.74"
"14","A14","3","17925.357",,"135212.77","11363.77"
"14","A14","4","17792.879",,"134122.64","11368.045"
"14","A14","5","17524.312",,"132563.78","11292.294"
"14","A14","6","17387.512",,"131475.8","11189.275"
"14","A14","7","17329.656",,"130371.125","11059.475"
"14","A14","8","17216.19",,"128981.34","10869.629"
"14","A14","9","17032.861",,"128258.28","10826.417"
"14","A14","10","16630.924",,"127707.984","10865.039"
"14","A14","11","16527.025",,"127556.84","10787.4"
"14","A14","12","16521.295",,"127712.81","10774.922"
"14","A14","13","16614.262",,"127702.95","10866.4795"
"14","A14","14","16969.566",,"127724.95","11025.022"
"14","A14","15","16917.568",,"127795.43","11050.305"
"14","A14","16","16896.137",,"127753.8","11159.565"
"14","A14","17","17106.62",,"127713.67","11215.844"
"14","A14","18","17078.143",,"127695.48","11282.361"
"14","A14","19","16997.555",,"127536.32","11285.161"
"14","A14","20","17042.24",,"127416.93","11434.662"
"14","A14","21","17395.197",,"127412.484","11447.386"
"14","A14","22","17608.166",,"127382.45","11375.839"
"14","A14","23","17403.84",,"127050.61","11423.353"
"14","A14","24","17301.064",,"126966.98","11712.632"
"14","A14","25","17359.973",,"127171.29","11769.541"
"14","A14","26","17225.691",,"127155.34","11819.877"
"14","A14","27","17127.455",,"127055.34","11603.266"
"14","A14","28","17159.498",,"126954.14","11553.053"
