# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-18_BARCA_plate 2_W_all samples.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-18 12:46:17 PM CEST
# Run End Date/Time: 2021-08-18 01:55:50 PM CEST
# Run Duration: 69 minutes 33 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-19 10:46:45 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:33:12 PM CEST
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"34","B10","16000491010171","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","31.722400636098477","31.810740343869206","0.976931288246532","0.12493121282556936","","","true","0.03999999910593033","true","3","29","","","","","","","","","","","false"
"34","B10","16000491010171","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","33.03899586175051","32.99965557652822","0.9126642324447162","0.05563556490803064","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"35","B11","16000491010585","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","31.603034246888434","31.588704834117838","0.9741478752848127","0.02026484987966028","","","true","0.03999999910593033","true","3","28","","","","","","","","","","","false"
"35","B11","16000491010585","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","32.124577387503074","31.897940827542723","0.9447007557801976","0.32051249682572636","","","true","0.03999999910593033","true","3","29","","","","","","","","","","","false"
"36","B12","16000491010090","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"36","B12","16000491010090","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"37","B13","16000491010125","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","35.80294847858492","35.5467456507597","0.9653638159113724","0.3623255138290507","","","true","0.03999999910593033","true","3","33","","","","","","","","","","","false"
"37","B13","16000491010125","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","36.00917399360462","35.82334697063882","0.9135194265681797","0.2627990961338185","","","true","0.03999999910593033","true","3","33","","","","","","","","","","","false"
"38","B14","16000491010154","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Inconclusive","40.376559516528275","38.37582770987893","0.8147197434293455","2.829462055634735","","","true","0.03999999910593033","true","3","36","","","","","","","","","","","false"
"38","B14","16000491010154","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"39","B15","16000491010157","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","33.07460332662838","33.64841163026464","0.9742436905528669","0.811487485204853","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"39","B15","16000491010157","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","36.25831104791146","37.08853282841612","0.8916638690550547","1.174110901767122","","","true","0.03999999910593033","true","3","33","","","","","","","","","","","false"
"40","B16","16000491010171","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","35.860489121156945","37.84279861156727","0.9820352793634332","2.8034089661591413","","","true","0.03999999910593033","true","3","33","","","","","","","","","","","false"
"40","B16","16000491010171","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","37.79130331668213","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"41","B17","16000491010585","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","36.88285173778898","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"41","B17","16000491010585","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","33.58176975030703","33.33089186523355","0.952500573677946","0.35479490757138404","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"42","B18","16000491010090","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"42","B18","16000491010090","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"43","B19","16000491010125","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","27.84167094559208","28.037409237487736","0.9145775627338162","0.27681574707500617","","","false","0.12","true","3","23","","","","","","","","","","","false"
"43","B19","16000491010125","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","26.90527449845556","26.976075842462798","0.9786525280269555","0.10012822092958992","","","true","0.03999999910593033","true","3","24","","","","","","","","","","","false"
"43","B19","16000491010125","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","29.575663003184594","29.846309745680756","0.942468557973794","0.3827522938503377","","","true","0.03999999910593033","true","3","27","","","","","","","","","","","false"
"44","B20","16000491010154","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","29.285262874979473","29.244365863089474","0.8887909635925528","0.057837108875591195","","","false","0.12","true","3","25","","","","","","","","","","","false"
"44","B20","16000491010154","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","29.00284812157544","28.932150089581288","0.8978264297447114","0.09998211567941503","","","true","0.03999999910593033","true","3","26","","","","","","","","","","","false"
"44","B20","16000491010154","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","30.331693755749086","30.322710789785372","0.9340802030411567","0.012703832299440264","","","true","0.03999999910593033","true","3","27","","","","","","","","","","","false"
"45","B21","16000491010157","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","27.568336594844006","27.621776190720546","0.9279658563992714","0.07557500125507492","","","false","0.12","true","3","22","","","","","","","","","","","false"
"45","B21","16000491010157","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","26.59203951086169","26.54846749771066","0.9791056702280114","0.06162013193895635","","","true","0.03999999910593033","true","3","24","","","","","","","","","","","false"
"45","B21","16000491010157","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","32.02928262764195","32.049166562780144","0.9029611948818687","0.02812013074307712","","","true","0.03999999910593033","true","3","29","","","","","","","","","","","false"
"46","B22","16000491010171","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","29.90809673532001","29.750609889248494","0.9041472211224016","0.22272003360926576","","","false","0.12","true","3","26","","","","","","","","","","","false"
"46","B22","16000491010171","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","29.577568961063285","29.34986713134875","0.9657500558941937","0.322019015759486","","","true","0.03999999910593033","true","3","27","","","","","","","","","","","false"
"46","B22","16000491010171","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","30.578420392995426","30.4583081066346","0.9557014086437002","0.169864424379175","","","true","0.03999999910593033","true","3","28","","","","","","","","","","","false"
"47","B23","16000491010585","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","29.103569765537415","29.08266054939567","0.8832725729809106","0.029570097047696583","","","false","0.12","true","3","25","","","","","","","","","","","false"
