# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-18_BARCA_plate 2_W_all samples.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-18 12:46:17 PM CEST
# Run End Date/Time: 2021-08-18 01:55:50 PM CEST
# Run Duration: 69 minutes 33 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-19 10:46:45 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:33:12 PM CEST
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"16000491010609","DPP6","2","-","0","38.34659525601148","","",
"16000491010609","EpC","2","-","0","27.993752016692074","0.033865300246524066","0.023946383451235623",
"16000491010609","GSX1","2","-","0","","","",
"16000491010609","GYPC1","2","-","0","36.02402389926901","","",
"16000491010609","GYPC2","2","-","0","","","",
"16000491010609","ImC","2","-","0","32.924068725715784","0.400635755829093","0.2832922597325495",
"16000491010609","RALYL","2","-","0","40.465397084294885","","",
"16000491010609","ZSCAN12","2","-","0","38.50741796514651","1.605446134528544","1.1352218485548635",
"16000491010610","COL2A1","2","-","0","27.2759826549428","0.19754488471984427","0.13968532757411667",
"16000491010610","DPP6","2","-","0","31.5419485870119","0.2962436195537089","0.20947587226967526",
"16000491010610","EpC","2","-","0","26.877147151329417","0.028297248848562377","0.02000917654974168",
"16000491010610","GSX1","2","-","0","33.714686150157995","0.10103113568509836","0.07143980115391123",
"16000491010610","GYPC1","2","-","0","31.102025405961587","0.07851666446518037","0.05551966587947786",
"16000491010610","GYPC2","2","-","0","32.3902651289213","0.6417409973036345","0.45377941095881785",
"16000491010610","ImC","2","-","0","28.077671980472157","0.02617579384596426","0.018509081331422424",
"16000491010610","RALYL","2","-","0","38.374092024335845","","",
"16000491010610","ZSCAN12","2","-","0","31.400562203214804","0.0584691009248055","0.0413438977538106",
"16000491010618","COL2A1","2","-","0","26.57738300387982","0.2039576991067169","0.14421987211356496",
"16000491010618","DPP6","2","-","0","27.944963450060644","0.06919529186099478","0.048928460101091725",
"16000491010618","EpC","2","-","0","25.741628252428704","0.07347257015225675","0.051952952585865075",
"16000491010618","GSX1","2","-","0","41.60866361883278","","",
"16000491010618","GYPC1","2","-","0","27.1252683673908","0.21808344522273498","0.15420828298152087",
"16000491010618","GYPC2","2","-","0","27.026248696798607","0.05828544860273403","0.041214035951493214",
"16000491010618","ImC","2","-","0","28.41798006852084","0.056738063864628256","0.04011986971007405",
"16000491010618","RALYL","2","-","0","32.6865356228427","0.012904255645885094","0.00912468667337014",
"16000491010618","ZSCAN12","2","-","0","28.457269618885842","0.2148989713357163","0.1519565199014985",
"16000491010619","COL2A1","2","-","0","27.492541585954633","0.28853566426010435","0.20402552481248473",
"16000491010619","DPP6","2","-","0","29.214363370741236","0.02119560913148445","0.014987558948252162",
"16000491010619","EpC","2","-","0","26.663008906521394","0.053067771718553466","0.03752458124464884",
"16000491010619","GSX1","2","-","0","30.013510100670917","0.06116702477636475","0.04325161800437308",
"16000491010619","GYPC1","2","-","0","29.71104300343987","0.3355657509963817","0.23728081806349793",
"16000491010619","GYPC2","2","-","0","29.424499570683004","0.05733353083313844","0.0405409284414802",
"16000491010619","ImC","2","-","0","27.96051354706333","0.0607440827561171","0.04295255283380722",
"16000491010619","RALYL","2","-","0","35.84076720273471","0.4812570124881885","0.340300097023977",
"16000491010619","ZSCAN12","2","-","0","29.168978783348166","0.09865026244994124","0.06975626954418608",
"16000491010685","COL2A1","2","-","0","28.329938827124614","0.3047717174831105","0.21550614814617808",
"16000491010685","DPP6","2","-","0","","","",
"16000491010685","EpC","2","-","0","26.782477361568684","0.09007540639169064","0.06369293067769853",
"16000491010685","GSX1","2","-","0","","","",
"16000491010685","GYPC1","2","-","0","","","",
"16000491010685","GYPC2","2","-","0","","","",
"16000491010685","ImC","2","-","0","30.248706413437027","0.08094155671764591","0.057234323634842973",
"16000491010685","RALYL","2","-","0","36.199022325976834","1.9813100328736661","1.4009977598779106",
"16000491010685","ZSCAN12","2","-","0","","","",
"16000491010692","COL2A1","2","-","0","24.998319320474792","0.6411695160437426","0.4533753126846273",
