# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-18_BARCA_plate 2_W_all samples.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-18 12:46:17 PM CEST
# Run End Date/Time: 2021-08-18 01:55:50 PM CEST
# Run Duration: 69 minutes 33 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-19 10:46:45 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:33:12 PM CEST
"Well","Well Position","Cycle Number","VIC","FAM","ROX","CY5"
"6","A6","16","52198.176",,"117482.14","91287.555"
"6","A6","17","52371.098",,"117392.88","91227.14"
"6","A6","18","52401.043",,"117568.41","91271.99"
"6","A6","19","52506.473",,"117583.86","91227.83"
"6","A6","20","52268.082",,"117663.055","91254.7"
"6","A6","21","52230.77",,"117509.03","91280.55"
"6","A6","22","52541.375",,"117382.34","91226.3"
"6","A6","23","52605.24",,"117329.23","91171.91"
"6","A6","24","52790.223",,"117385.58","91146.945"
"6","A6","25","52784.0",,"117300.945","91379.055"
"6","A6","26","52822.266",,"117089.79","91690.82"
"6","A6","27","52675.93",,"117045.68","91926.29"
"6","A6","28","52564.41",,"117208.16","91887.016"
"6","A6","29","52600.586",,"117323.02","91749.516"
"6","A6","30","52782.008",,"117237.37","91603.66"
"6","A6","31","52815.824",,"117166.8","91512.305"
"6","A6","32","52675.13",,"117138.234","91638.73"
"6","A6","33","52591.582",,"117044.92","92004.87"
"6","A6","34","52655.3",,"116969.83","92318.07"
"6","A6","35","52685.953",,"116871.805","92359.27"
"6","A6","36","52996.277",,"116877.27","92530.03"
"6","A6","37","53106.418",,"117047.74","92462.18"
"6","A6","38","53392.008",,"117261.25","92430.875"
"6","A6","39","53466.016",,"117245.85","92535.56"
"6","A6","40","53342.73",,"117178.65","92837.75"
"6","A6","41","53334.543",,"117153.99","92925.65"
"6","A6","42","53758.574",,"117245.81","92813.38"
"6","A6","43","53852.395",,"117191.555","92850.18"
"6","A6","44","53696.043",,"117156.07","93058.34"
"6","A6","45","53546.56",,"117256.336","93101.664"
"7","A7","1","9979.66",,"124147.26","50976.406"
"7","A7","2","9876.342",,"121338.82","49952.12"
"7","A7","3","9210.238",,"119797.17","49112.074"
"7","A7","4","9072.994",,"119467.82","48959.695"
"7","A7","5","9166.064",,"118734.46","48877.766"
"7","A7","6","9226.499",,"118269.4","48575.273"
"7","A7","7","9463.161",,"117938.29","48341.91"
"7","A7","8","9509.333",,"117656.74","48385.348"
"7","A7","9","9641.109",,"117566.44","48725.37"
"7","A7","10","9645.691",,"117674.28","48735.11"
"7","A7","11","9584.991",,"117620.34","48624.043"
"7","A7","12","9600.885",,"117564.27","48611.2"
"7","A7","13","9702.131",,"117577.21","48793.168"
"7","A7","14","9875.627",,"117528.63","48779.656"
"7","A7","15","9806.261",,"117374.086","48727.066"
"7","A7","16","9704.861",,"117316.79","48718.633"
"7","A7","17","9637.335",,"117435.44","48948.6"
"7","A7","18","9651.934",,"117413.07","49161.75"
"7","A7","19","9928.651",,"117420.08","49158.06"
"7","A7","20","9806.303",,"117319.3","49253.07"
"7","A7","21","9753.963",,"117038.29","49311.2"
"7","A7","22","9966.981",,"116970.66","49410.027"
"7","A7","23","9938.872",,"117071.22","49490.066"
"7","A7","24","9860.175",,"116985.93","49463.8"
"7","A7","25","9844.978",,"116932.42","49588.684"
"7","A7","26","10099.567",,"116979.9","49536.586"
"7","A7","27","10219.394",,"117005.625","49584.04"
"7","A7","28","10385.446",,"116796.38","49864.965"
"7","A7","29","10473.22",,"116767.78","49904.445"
"7","A7","30","10771.268",,"116887.06","50006.33"
"7","A7","31","11238.027",,"116902.95","50217.61"
"7","A7","32","11886.747",,"116923.43","51047.6"
"7","A7","33","13490.682",,"117129.086","51979.137"
"7","A7","34","15482.269",,"117174.46","52791.273"
"7","A7","35","18118.12",,"117135.586","53921.156"
"7","A7","36","20953.867",,"117156.695","55104.355"
"7","A7","37","23810.488",,"117220.69","56123.684"
"7","A7","38","26895.018",,"117673.11","57003.395"
"7","A7","39","29273.383",,"117973.445","57656.434"
"7","A7","40","31776.416",,"118088.766","57869.7"
"7","A7","41","33979.465",,"118222.195","58617.543"
"7","A7","42","36146.14",,"118456.27","59350.0"
"7","A7","43","37694.355",,"118467.41","59975.652"
"7","A7","44","39278.957",,"118619.2","60057.34"
"7","A7","45","41098.12",,"118658.625","60330.348"
"8","A8","1","9638.885",,"137912.77","51601.293"
"8","A8","2","9640.528",,"137866.33","51615.914"
"8","A8","3","9668.16",,"137932.55","51813.15"
"8","A8","4","9680.571",,"137793.4","52000.117"
"8","A8","5","9745.666",,"137700.05","52144.2"
"8","A8","6","9791.981",,"137902.33","52160.996"
"8","A8","7","9993.202",,"138040.2","52129.43"
"8","A8","8","10059.505",,"138065.75","52240.95"
"8","A8","9","10293.618",,"137918.03","52358.75"
"8","A8","10","10319.829",,"137788.52","52540.816"
"8","A8","11","10287.354",,"137739.42","52600.074"
"8","A8","12","10461.422",,"137382.95","52574.996"
"8","A8","13","10626.263",,"137202.8","52801.81"
"8","A8","14","10563.538",,"137179.84","53022.035"
"8","A8","15","10455.054",,"137172.72","52820.14"
"8","A8","16","10285.297",,"137148.84","52735.145"
"8","A8","17","9932.703",,"137068.31","52938.83"
"8","A8","18","9856.842",,"137058.61","52932.707"
"8","A8","19","9998.89",,"136978.39","53049.73"
"8","A8","20","10097.337",,"136901.19","53197.574"
"8","A8","21","10504.606",,"136702.28","53342.15"
"8","A8","22","10579.384",,"136600.61","53486.15"
"8","A8","23","10663.711",,"136608.77","53512.566"
"8","A8","24","10524.143",,"136556.64","53395.81"
"8","A8","25","10432.781",,"136552.25","53325.25"
"8","A8","26","10538.743",,"136523.88","53380.918"
"8","A8","27","10769.564",,"136402.45","53676.535"
"8","A8","28","10994.625",,"136289.1","53660.95"
"8","A8","29","11021.111",,"136127.36","53753.004"
"8","A8","30","11390.656",,"136098.84","54015.19"
"8","A8","31","12007.332",,"136181.4","54423.098"
"8","A8","32","12801.357",,"135996.34","55241.605"
"8","A8","33","14206.905",,"136028.84","56558.855"
"8","A8","34","16562.42",,"136376.28","58249.914"
"8","A8","35","19704.959",,"136364.8","59815.156"
"8","A8","36","22859.33",,"136165.12","61173.723"
"8","A8","37","26486.062",,"136203.23","62300.348"
"8","A8","38","29756.473",,"136693.92","63311.094"
"8","A8","39","32637.324",,"136967.25","64086.336"
"8","A8","40","35557.938",,"137016.83","64727.188"
"8","A8","41","37870.25",,"137018.73","65469.72"
"8","A8","42","40578.215",,"137288.03","66093.95"
"8","A8","43","42635.496",,"137341.8","66636.09"
"8","A8","44","44630.605",,"137608.34","67186.01"
"8","A8","45","46512.855",,"137663.16","67594.016"
"9","A9","1","9669.476",,"147178.64","55546.87"
"9","A9","2","9753.798",,"147154.78","55620.14"
"9","A9","3","9623.964",,"147016.02","55657.926"
"9","A9","4","9462.545",,"146990.5","55690.883"
"9","A9","5","9179.32",,"146693.4","55819.57"
"9","A9","6","9254.312",,"146499.47","55927.49"
"9","A9","7","9857.334",,"146503.44","55882.57"
"9","A9","8","10062.272",,"146378.7","55851.098"
"9","A9","9","9976.568",,"146296.11","55958.152"
"9","A9","10","9866.892",,"146069.8","55997.836"
