# File Name: C:\Users\charl\Dropbox\eutops\data\raw_data\methylight\Barcelona_selfsamples\2021-08-11_BARCA_plate 3_standards.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-11 06:23:43 PM CEST
# Run End Date/Time: 2021-08-11 07:33:08 PM CEST
# Run Duration: 69 minutes 25 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-10-27 04:34:55 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2022-10-27 04:35:14 PM CEST
"Well","Well Position","Cycle Number","VIC","FAM","ROX","CY5"
"25","B1","31","169502.5",,"125306.85","190025.03"
"25","B1","32","172004.44",,"125432.64","189987.11"
"25","B1","33","173799.12",,"125605.97","189443.12"
"25","B1","34","175295.25",,"125665.32","188677.66"
"25","B1","35","176182.12",,"125841.67","187706.9"
"25","B1","36","177243.48",,"125888.08","187206.47"
"25","B1","37","177964.69",,"125785.164","187016.14"
"25","B1","38","178466.19",,"125593.39","186833.16"
"25","B1","39","179351.81",,"125603.086","186354.02"
"25","B1","40","179550.95",,"125476.68","186446.38"
"25","B1","41","179640.05",,"125608.7","186271.89"
"25","B1","42","180072.58",,"125574.41","186634.81"
"25","B1","43","180464.5",,"125489.04","186871.77"
"25","B1","44","180924.28",,"125526.664","186920.44"
"25","B1","45","181748.08",,"125707.36","186713.88"
"26","B2","1","64115.715",,"132608.69","117499.984"
"26","B2","2","63522.98",,"131633.6","116499.586"
"26","B2","3","62554.652",,"130144.055","115018.98"
"26","B2","4","61523.926",,"128279.58","113318.93"
"26","B2","5","60709.555",,"126270.71","111499.336"
"26","B2","6","59909.305",,"125011.625","109812.83"
"26","B2","7","59639.566",,"124598.15","109175.24"
"26","B2","8","59528.74",,"124559.84","109125.92"
"26","B2","9","59464.805",,"124666.414","109267.445"
"26","B2","10","59391.977",,"124892.05","109520.09"
"26","B2","11","59540.004",,"125005.03","110174.84"
"26","B2","12","60215.45",,"125018.734","110599.35"
"26","B2","13","60394.633",,"125295.36","110995.72"
"26","B2","14","60425.51",,"125826.01","111328.71"
"26","B2","15","60558.04",,"126373.81","111914.49"
"26","B2","16","61040.934",,"126685.28","112273.875"
"26","B2","17","61172.145",,"126989.33","112754.086"
"26","B2","18","61575.832",,"127241.29","113276.56"
"26","B2","19","61756.87",,"127539.3","114292.51"
"26","B2","20","62767.812",,"127918.45","115561.41"
"26","B2","21","64340.24",,"128356.73","117079.82"
"26","B2","22","66299.48",,"128533.34","120322.375"
"26","B2","23","69514.77",,"129176.86","126094.945"
"26","B2","24","75426.375",,"129959.02","135976.47"
"26","B2","25","84876.06",,"130677.07","149745.4"
"26","B2","26","98274.96",,"131570.25","165805.81"
"26","B2","27","114201.97",,"132744.66","181628.0"
"26","B2","28","130572.84",,"133797.86","196389.5"
"26","B2","29","145692.06",,"134918.83","208380.44"
"26","B2","30","158985.89",,"136031.1","217682.64"
"26","B2","31","170378.25",,"137268.17","224271.3"
