# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-12_BARCA_plate 4_A7-G12(1).eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-12 03:47:11 PM CEST
# Run End Date/Time: 2021-08-12 04:56:45 PM CEST
# Run Duration: 69 minutes 34 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-13 11:33:57 AM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:31:06 PM CEST
"Well","Well Position","Cycle Number","VIC","FAM","ROX","CY5"
"9","A9","30","12376.581",,"144912.23","69698.76"
"9","A9","31","13193.791",,"145177.61","69627.32"
"9","A9","32","14836.885",,"145203.64","69635.73"
"9","A9","33","16680.492",,"145256.06","69718.44"
"9","A9","34","18935.812",,"145375.88","69833.805"
"9","A9","35","21235.979",,"145356.28","70094.766"
"9","A9","36","24012.129",,"145371.27","70066.78"
"9","A9","37","26469.867",,"145316.66","70145.96"
"9","A9","38","28641.469",,"145244.98","70136.58"
"9","A9","39","30879.033",,"145283.8","70028.83"
"9","A9","40","32783.28",,"145526.89","70022.03"
"9","A9","41","34694.76",,"145496.88","70445.01"
"9","A9","42","36878.734",,"145471.27","70484.984"
"9","A9","43","38131.38",,"145657.2","70707.04"
"9","A9","44","39756.133",,"145546.75","70859.29"
"9","A9","45","40851.836",,"145440.34","70909.06"
"10","A10","1","13071.533",,"151765.34","69082.79"
"10","A10","2","13011.572",,"150628.62","68495.445"
"10","A10","3","12805.319",,"147609.36","66899.484"
"10","A10","4","12253.503",,"141206.34","64306.75"
"10","A10","5","11941.112",,"138680.34","63368.027"
"10","A10","6","11465.792",,"137505.98","62677.848"
"10","A10","7","11477.887",,"136851.77","62465.93"
"10","A10","8","11959.029",,"136674.47","62395.824"
"10","A10","9","11930.046",,"136603.03","62286.43"
"10","A10","10","11837.956",,"136631.8","62276.02"
"10","A10","11","11833.163",,"136817.62","62372.547"
"10","A10","12","11837.1",,"136880.61","62563.215"
"10","A10","13","11827.7295",,"136916.61","62820.074"
"10","A10","14","11983.579",,"136947.8","62821.414"
"10","A10","15","12078.918",,"136901.27","62837.234"
"10","A10","16","12278.23",,"136830.12","62931.52"
"10","A10","17","12281.639",,"136711.27","63030.98"
"10","A10","18","12162.442",,"136768.7","63112.777"
"10","A10","19","11986.364",,"137200.08","63382.08"
"10","A10","20","11968.206",,"137320.58","63493.113"
"10","A10","21","12259.755",,"137279.42","63334.223"
"10","A10","22","12278.753",,"137357.05","63314.42"
"10","A10","23","12244.291",,"137423.02","63722.62"
"10","A10","24","12415.944",,"137401.1","63913.098"
"10","A10","25","12380.994",,"137433.6","64060.13"
"10","A10","26","12408.187",,"137445.42","64243.355"
"10","A10","27","12559.636",,"137667.66","64217.15"
"10","A10","28","12290.938",,"137540.83","64299.01"
"10","A10","29","12203.353",,"137420.97","64336.273"
"10","A10","30","12438.641",,"137415.97","64273.793"
"10","A10","31","12479.405",,"137478.23","64412.926"
"10","A10","32","12428.963",,"137555.83","64494.78"
"10","A10","33","12528.978",,"137545.0","64542.39"
"10","A10","34","12534.842",,"137461.28","64634.406"
"10","A10","35","12766.573",,"137453.47","65194.723"
"10","A10","36","12889.781",,"137518.23","65024.832"
"10","A10","37","12922.081",,"137402.66","64892.04"
"10","A10","38","12930.102",,"137308.08","65207.414"
"10","A10","39","13195.548",,"137308.95","65425.867"
"10","A10","40","13149.681",,"137268.12","65382.035"
"10","A10","41","13118.229",,"137257.39","65473.336"
"10","A10","42","13232.846",,"137473.45","65488.26"
"10","A10","43","13134.403",,"137445.77","65924.33"
"10","A10","44","13080.808",,"137378.33","65952.984"
"10","A10","45","13341.022",,"137363.2","66001.83"
"11","A11","1","10209.649",,"131818.05","62247.758"
"11","A11","2","10234.227",,"131852.39","62196.836"
"11","A11","3","10181.99",,"130886.3","61611.312"
"11","A11","4","10132.313",,"129540.88","60818.633"
