# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-11_BARCA_plate 3_A1-G6(2).eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-11 02:27:49 PM CEST
# Run End Date/Time: 2021-08-11 03:37:23 PM CEST
# Run Duration: 69 minutes 33 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-19 03:15:33 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:33:56 PM CEST
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"31","B7","16000491010030","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","37.87109640045835","37.87109640045835","0.8619118087570513","","","","true","0.03999999910593033","true","3","34","","","","","","","","","","","false"
"31","B7","16000491010030","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"32","B8","16000491010510","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","29.12773574046298","29.13133393783691","0.9774635573281398","0.0050886195381282555","","","true","0.03999999910593033","true","3","26","","","","","","","","","","","false"
"32","B8","16000491010510","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","29.664542437311127","29.566831027900513","0.9498140165269726","0.13818480038666295","","","true","0.03999999910593033","true","3","27","","","","","","","","","","","false"
"33","B9","16000491010511","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","36.729779806182485","38.86581584133404","0.8670545436853982","3.020811130628877","","","true","0.03999999910593033","true","3","33","","","","","","","","","","","false"
"33","B9","16000491010511","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"34","B10","16000491010512","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","26.853254103443227","26.827614784492457","0.9793654483537358","0.036259472587614965","","","true","0.03999999910593033","true","3","24","","","","","","","","","","","false"
"34","B10","16000491010512","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","27.245047594256988","27.27804724592545","0.977379154611894","0.0466685549428456","","","true","0.03999999910593033","true","3","24","","","","","","","","","","","false"
"35","B11","16000491010515","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","32.33665150295754","32.15501208191466","0.9489132087240705","0.2568769326999304","","","true","0.03999999910593033","true","3","29","","","","","","","","","","","false"
"35","B11","16000491010515","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"36","B12","16000491010517","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","37.600383916203064","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"36","B12","16000491010517","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"37","B13","16000491010030","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"37","B13","16000491010030","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","36.531264764225476","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"38","B14","16000491010510","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","31.499640530481756","31.616558464823314","0.9536661393046361","0.16534692843051815","","","true","0.03999999910593033","true","3","29","","","","","","","","","","","false"
"38","B14","16000491010510","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","32.414651120434186","32.43498809042792","0.95559044117368","0.028760818787027846","","","true","0.03999999910593033","true","3","29","","","","","","","","","","","false"
"39","B15","16000491010511","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","37.66555251972815","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"39","B15","16000491010511","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"40","B16","16000491010512","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","25.95379032424217","25.972076963659703","0.9908148674687706","0.02586121347249721","","","true","0.03999999910593033","true","3","22","","","","","","","","","","","false"
"40","B16","16000491010512","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","32.772096348984995","33.04869578737775","0.9696260290222916","0.3911706771195735","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"41","B17","16000491010515","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","33.41037443148067","32.79686747135706","0.9711762721925794","0.8676298636167215","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"41","B17","16000491010515","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","33.25545065054766","33.179319607480224","0.9609349175524813","0.10766555362043277","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"42","B18","16000491010517","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"42","B18","16000491010517","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"43","B19","16000491010030","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","26.711954533301395","26.724071025272195","0.860128758301596","0.017135307276195628","","","false","0.12","true","3","23","","","","","","","","","","","false"
"43","B19","16000491010030","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","26.11759927754744","26.132738723031775","0.9709148886398127","0.021410409130983705","","","true","0.03999999910593033","true","3","23","","","","","","","","","","","false"
"43","B19","16000491010030","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","28.607098323590776","28.816554452864924","0.9512820407432071","0.2962156987415424","","","true","0.03999999910593033","true","3","26","","","","","","","","","","","false"
"44","B20","16000491010510","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","25.63913143871501","25.63351582756533","0.8871704930927021","0.00794167345387211","","","false","0.12","true","3","22","","","","","","","","","","","false"
"44","B20","16000491010510","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","24.553512431241664","24.516827732219944","0.9706968638815625","0.05187999888803315","","","true","0.03999999910593033","true","3","21","","","","","","","","","","","false"
"44","B20","16000491010510","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","27.84587448060131","27.75386159818725","0.9381675087537291","0.13012586622333314","","","true","0.03999999910593033","true","3","25","","","","","","","","","","","false"
"45","B21","16000491010511","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","26.03941431812481","26.422135723349147","0.9206231876729598","0.5412498018787065","","","false","0.12","true","3","20","","","","","","","","","","","false"
"45","B21","16000491010511","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","27.146867633040657","27.510197310156354","0.8935051543360462","0.5138257569896187","","","true","0.03999999910593033","true","3","24","","","","","","","","","","","false"
"45","B21","16000491010511","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","26.709759375925167","26.857138513458192","0.9356129934859361","0.20842557510994061","","","true","0.03999999910593033","true","3","24","","","","","","","","","","","false"
"46","B22","16000491010512","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","25.502787838190322","25.59879546306821","0.8780216876168226","0.13577528519352222","","","false","0.12","true","3","20","","","","","","","","","","","false"
