# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-11_BARCA_plate 3_A1-G6(2).eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-11 02:27:49 PM CEST
# Run End Date/Time: 2021-08-11 03:37:23 PM CEST
# Run Duration: 69 minutes 33 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-19 03:15:33 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:33:56 PM CEST
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"16000491010880","RALYL","2","-","0","37.397211221341934","","",
"16000491010880","ZSCAN12","2","-","0","","","",
"16000491010881","COL2A1","2","-","0","25.969656763840327","0.0190265209975414","0.013453782019749757",
"16000491010881","DPP6","2","-","0","42.849635396744546","","",
"16000491010881","EpC","2","-","0","25.883121342071703","0.02953496792077623","0.020884376098908017",
"16000491010881","GSX1","2","-","0","","","",
"16000491010881","GYPC1","2","-","0","36.45282508461739","","",
"16000491010881","GYPC2","2","-","0","","","",
"16000491010881","ImC","2","-","0","26.23264154265506","0.18758672129668708","0.13264384268943838",
"16000491010881","RALYL","2","-","0","37.68783967950644","","",
"16000491010881","ZSCAN12","2","-","0","","","",
"16000491010891","COL2A1","2","-","0","24.605785550078856","0.08120805350778317","0.05742276532231347",
"16000491010891","DPP6","2","-","0","31.936658252014837","0.41740698618921274","0.29515131044903187",
"16000491010891","EpC","2","-","0","23.960306068559888","6.342934407688846E-4","4.4851319322982596E-4",
"16000491010891","GSX1","2","-","0","32.96489255356281","0.04081842951683273","0.028862988308737555",
"16000491010891","GYPC1","2","-","0","","","",
"16000491010891","GYPC2","2","-","0","","","",
"16000491010891","ImC","2","-","0","25.843754127511946","0.19866714867123075","0.14047888802442327",
"16000491010891","RALYL","2","-","0","32.55782067126174","0.23684893407667126","0.1674774874024198",
"16000491010891","ZSCAN12","2","-","0","","","",
"16000491010957","COL2A1","2","-","0","26.570295362902137","0.3266785445689529","0.23099661413285838",
"16000491010957","DPP6","2","-","0","35.83744166131167","0.5601972110802862","0.3961192467566621",
"16000491010957","EpC","2","-","0","25.96104341872351","0.05617937221325582","0.03972481505479629",
"16000491010957","GSX1","2","-","0","35.46832369310605","1.5739840514422183","1.1129747962542682",
"16000491010957","GYPC1","2","-","0","35.74100919236797","","",
"16000491010957","GYPC2","2","-","0","","","",
"16000491010957","ImC","2","-","0","28.262101324727283","0.3477596452564127","0.24590320338383756",
"16000491010957","RALYL","2","-","0","35.26916770553598","0.7905939387235714","0.5590343352364191",
"16000491010957","ZSCAN12","2","-","0","","","",
"16000491010961","COL2A1","2","-","0","27.095825167941285","0.08151066768253441","0.057636745857363246",
"16000491010961","DPP6","2","-","0","39.524878405141784","","",
"16000491010961","EpC","2","-","0","28.244579593489377","0.04897537438403688","0.03463081933810241",
"16000491010961","GSX1","2","-","0","37.29846203734634","0.010989977413476622","0.007771087554156313",
"16000491010961","GYPC1","2","-","0","","","",
"16000491010961","GYPC2","2","-","0","","","",
"16000491010961","ImC","2","-","0","27.924485513742347","0.09579762890091825","0.06773915301743168",
"16000491010961","RALYL","2","-","0","36.5208330494502","","",
"16000491010961","ZSCAN12","2","-","0","","","",
"16000491010964","COL2A1","2","-","0","33.039960423471314","0.2785824529698727","0.19698754161457943",
"16000491010964","DPP6","2","-","0","","","",
"16000491010964","EpC","2","-","0","29.915004125170395","0.04591257520936771","0.032465093272281274",
"16000491010964","GSX1","2","-","0","37.18295617363557","","",
"16000491010964","GYPC1","2","-","0","","","",
"16000491010964","GYPC2","2","-","0","","","",
"16000491010964","ImC","2","-","0","40.83179504922702","","",
"16000491010964","RALYL","2","-","0","36.62861793667619","0.2622783180964204","0.18545877728418123",
"16000491010964","ZSCAN12","2","-","0","","","",
"16000491010967","COL2A1","2","-","0","","","",
"16000491010967","DPP6","2","-","0","39.454626150314944","","",
"16000491010967","EpC","2","-","0","30.73099260513335","0.10578034051620949","0.07479799609523383",
"16000491010967","GSX1","2","-","0","","","",
"16000491010967","GYPC1","2","-","0","","","",
"16000491010967","GYPC2","2","-","0","","","",
"16000491010967","ImC","2","-","0","36.30861005429888","0.6986481240716235","0.4940188261943053",
"16000491010967","RALYL","2","-","0","36.77349664771495","1.483153765490145","1.0487480851204438",
"16000491010967","ZSCAN12","2","-","0","","","",
"16000491010973","COL2A1","2","-","0","30.45205336066713","0.19794029404217509","0.13996492418728115",
"16000491010973","DPP6","2","-","0","","","",
"16000491010973","EpC","2","-","0","28.3843923340002","0.11964945726582281","0.08460494259795333",
"16000491010973","GSX1","2","-","0","","","",
"16000491010973","GYPC1","2","-","0","","","",
"16000491010973","GYPC2","2","-","0","","","",
"16000491010973","ImC","2","-","0","32.5135289183064","0.05313277233816007","0.037570543623554",
"16000491010973","RALYL","2","-","0","","","",
"16000491010973","ZSCAN12","2","-","0","","","",
"16000491010975","COL2A1","2","-","0","","","",
"16000491010975","DPP6","2","-","0","","","",
"16000491010975","EpC","2","-","0","31.913947545888032","0.03459792972626772","0.024464430724459533",
"16000491010975","GSX1","2","-","0","","","",
"16000491010975","GYPC1","2","-","0","","","",
"16000491010975","GYPC2","2","-","0","","","",
"16000491010975","ImC","2","-","0","37.48162433969174","","",
"16000491010975","RALYL","2","-","0","","","",
"16000491010975","ZSCAN12","2","-","0","","","",
"16000491010985","COL2A1","2","-","0","25.57667730729892","0.10472077616826232","0.07404877095969688",
"16000491010985","DPP6","2","-","0","32.46041005587195","0.12001898439925093","0.08486623773983279",
"16000491010985","EpC","2","-","0","25.504074741093795","0.08945760065524538","0.06325607605200215",
"16000491010985","GSX1","2","-","0","33.95985333732181","0.6502206758995515","0.4597754491962731",
"16000491010985","GYPC1","2","-","0","","","",
"16000491010985","GYPC2","2","-","0","","","",
"16000491010985","ImC","2","-","0","26.836526486233453","0.07331137378030886","0.05183896953815805",
"16000491010985","RALYL","2","-","0","33.278929288362704","0.03461638773960267","0.024477482510855908",
"16000491010985","ZSCAN12","2","-","0","","","",
"16000491010988","COL2A1","2","-","0","32.96343056890825","0.027685122526032464","0.019576337876137995",
"16000491010988","DPP6","2","-","0","40.21941296186215","1.5285833431121196","1.0808716475233828",
"16000491010988","EpC","2","-","0","30.578556352441197","0.2164827241398877","0.15307640224905128",
"16000491010988","GSX1","2","-","0","41.15273329534517","","",
"16000491010988","GYPC1","2","-","0","36.17242252988161","","",
"16000491010988","GYPC2","2","-","0","","","",
